# Randomly generated 1000 points
  4.56 -19.17  42.07 -76.64  28.51
  1.35 -60.17 -41.16  44.57 -57.20
  9.13  12.57 -81.35 -31.97 -81.01
 16.98  95.11  81.91 -60.23  87.86
  1.08 -62.19  -8.23  63.29 -72.50
  2.78  86.61  93.61  23.27 -72.19
  1.49 -33.47  -0.79 -18.32 -98.36
  7.07  71.37  96.38  28.11  11.99
  8.48 -92.78  -5.95  55.24  45.09
 17.59  82.95  41.55 -15.78  -6.48
  6.42 -19.89 -10.21  45.88  -0.43
  6.21  -6.34  14.06 -32.56 -40.67
  3.90 -92.12  57.06 -42.74   3.82
  5.60 -77.79  64.45 -88.58  -0.92
  3.39   1.26 -37.64 -62.52 -49.24
  7.51 -10.35 -78.31  69.04  64.23
  5.72  19.66  -9.16  75.61  86.49
 14.60  31.22 -41.14 -64.07  55.66
  7.33 -52.56  44.70 -91.76 -47.25
 12.36  89.49  98.37 -43.16  -1.60
 19.41  43.59 -51.85  59.76  61.75
  2.45  -7.79  76.65 -26.01  87.10
 10.18  45.02 -75.01  19.89 -31.07
 10.71  19.03  23.76  63.30 -24.41
 18.91  20.42  17.93 -19.39 -50.37
  6.73  13.10 -76.14 -31.10 -59.16
  2.66  62.61 -22.68 -79.62 -68.46
 12.47  40.62  23.16 -12.79  68.36
 17.16  -7.05 -85.23  35.38 -58.11
  7.37 -47.02  46.60  80.75  14.75
 14.55  43.58 -37.50  13.73 -81.00
  9.34  87.56  20.18  98.03 -71.89
 18.94 -67.94  37.36 -39.31 -49.91
  4.77  45.62 -93.37  31.93  12.43
  2.14  92.80 -71.11  79.20 -66.60
  3.97 -85.37  26.92  26.28  62.57
 17.26 -37.66 -69.72  54.14 -56.76
  6.87 -68.83  24.53 -87.66 -32.37
 16.48 -95.79  39.68 -19.94 -15.77
  4.42  95.55  42.69  65.63  68.67
 16.20 -80.00  75.71 -95.15 -42.05
 13.10   5.03  24.73  74.69  88.49
 13.48  28.75 -13.54 -32.06  -4.59
  2.48  37.09 -45.71  29.84  43.91
 19.31  54.36 -34.63 -85.05  15.14
 10.46  22.51 -45.58 -91.80  62.59
 19.11 -24.21  12.56  36.08  -4.95
 16.26 -49.59  34.08 -43.93   5.99
 15.75 -56.51 -42.11  56.75 -39.12
  8.06 -40.67 -32.74  68.70  36.26
 10.94 -83.39 -34.30   2.82 -79.04
 14.37 -78.36 -83.20  26.29 -62.20
 16.14  35.80 -87.28  54.08  62.90
  3.04 -79.98 -36.88 -36.97 -65.24
  7.49  14.86  26.00 -83.59 -19.98
 15.17  57.00 -98.13 -10.66  44.30
  3.66  50.98   9.55 -98.37  39.85
  6.21  10.37  56.28 -61.98 -75.47
  4.98  46.56  13.27 -36.95  35.44
  8.22 -58.14  74.82   8.82 -42.53
 14.73 -22.73 -89.74 -57.32  77.31
  5.22 -55.57   7.57 -93.19  34.44
  5.06  -8.63  67.17 -67.92 -36.67
  7.34 -51.39  70.16  35.50 -42.52
  3.38 -13.24 -99.27  12.86  92.38
 12.45 -56.75  -0.46  59.91  50.37
  6.05  76.71  13.88  45.49 -81.16
  8.98  55.16 -92.89 -92.18  -9.50
 10.74  55.76  60.82  27.19  48.02
 14.87  -0.58 -40.91  53.63 -24.78
  3.47 -61.91  85.00  -6.25 -18.27
  3.25  -6.29  20.97  20.19 -42.27
 18.03  24.92  53.27  37.13  88.74
  4.13  30.55  38.53  45.55   6.60
  3.34 -78.52  37.25 -64.56 -87.35
  6.58 -61.28 -15.62 -33.69  25.52
 19.82  61.66  -4.33  16.47  71.23
  7.35  24.32  53.52 -45.63 -75.13
  2.80  97.62 -64.13  15.48 -56.54
 18.47 -36.32  66.65  63.09 -37.49
  1.86  -2.78  84.97  47.06  96.08
 16.69 -10.83  45.52 -38.95   6.40
  8.38  83.24 -89.95  35.01  48.95
  2.18 -52.24 -86.67  90.94 -52.05
  7.41   1.58 -20.31 -30.33 -88.40
  5.42 -33.07  86.30 -61.50  80.31
  5.44  70.86  65.61  65.47   1.80
 14.75  96.66  44.59 -52.91 -86.20
  9.31 -68.80  12.70 -59.70 -44.35
  2.26 -62.69 -26.20  -1.19 -68.58
  8.58 -43.91  47.99  40.39  99.13
  7.37 -43.78 -32.56   1.18  83.73
 19.68  38.38 -94.18  88.73 -71.37
  6.69 -50.85 -18.82  80.12 -82.02
  1.27 -79.13  88.01  80.26 -34.02
 16.77 -57.40  75.75 -34.23 -46.49
  9.40 -35.00 -12.45  13.88 -51.58
 11.62  49.38 -85.29  59.48  19.90
  4.15  80.74 -66.73 -90.52  90.11
  6.07  -9.96 -28.96  49.55 -80.15
  5.93  59.83 -23.59 -30.67 -72.33
 17.13 -51.97  11.68  73.37 -38.71
  5.68  36.02  69.95   8.61 -77.96
 17.82 -75.22 -21.67  46.93 -91.07
 17.46  55.20 -15.62  92.75  34.02
 19.06  56.37  65.63 -45.36 -38.86
  2.12 -20.59  72.51 -88.76  85.56
  7.77  13.21  53.00  35.31  80.73
  5.61  17.32 -80.78 -85.74 -54.25
  6.92 -35.08   4.06 -47.66  56.20
  7.80   6.31 -16.58 -98.30  86.33
 14.45   2.89 -21.87  99.68  -7.81
  3.34  44.23 -81.43  41.49  98.43
  7.27 -10.53 -37.28  -9.70  12.73
 17.20  49.60 -79.73  98.25  79.77
  2.55  76.63 -63.50 -15.60  89.25
  9.69  25.95  35.56 -36.82  32.25
  8.81 -94.59 -99.27  40.79  -3.32
 13.82  16.84  34.40 -84.12 -35.72
  1.84  72.87   6.80 -17.14  67.60
  9.61 -96.42 -87.45 -61.96  95.29
  2.35  14.44 -17.76 -58.52   6.91
 19.80  45.69 -96.57  -6.22 -97.96
 12.85  90.16  81.22 -81.72  91.33
  8.01  67.54  28.42 -57.48 -65.24
 13.65  42.61 -86.94 -33.39  -8.82
 14.29 -87.74  28.94  44.44 -62.87
 13.32 -11.46 -70.46 -57.53  90.77
  5.45  19.38  84.87  38.29  16.23
  1.26  54.54 -35.45  77.96 -37.41
  4.52 -72.79 -68.52 -65.12  78.93
  5.08 -72.20  44.42  84.29 -26.91
 17.04 -12.14   8.05  89.59  50.12
  6.78 -13.43 -57.54  26.34 -88.34
 12.90 -63.90 -13.53  44.82  49.25
  7.34 -59.58  93.69  15.64 -26.57
 14.19  36.62  84.34 -89.38  75.24
  4.69 -50.46  64.52 -48.65  69.31
 14.75 -97.22  27.90 -37.23  52.25
 17.47  26.25  77.22 -29.78 -50.67
 19.98 -70.52 -77.13  54.63  50.91
 18.48 -67.60  -1.35  34.92 -83.36
 12.02  -0.97  60.61  77.62  18.74
 17.88 -23.38  39.37 -51.08 -22.16
 11.79  28.55  41.98 -30.94 -57.74
 11.94 -51.40 -17.68 -96.30  59.56
  2.38 -51.48 -32.13   2.12   0.42
 10.67  87.04  22.65  75.67 -47.69
  3.17  -8.27 -86.85 -65.06  47.44
  9.66   9.72  -6.05  45.60  89.46
  6.96 -20.30  77.45  23.88 -56.15
 20.00 -98.84  63.92  28.46  -5.28
 10.51   7.53  63.37  84.21 -88.83
 10.27 -15.48 -21.45 -92.31  35.96
 13.65 -70.04  57.32 -79.58 -39.24
 16.20 -57.72  31.71  63.00  -0.17
 11.35 -40.85 -64.79  44.73  -4.47
  7.45   6.22 -57.33 -24.44 -16.63
  7.87  12.33  51.74  96.99  28.11
 12.11  34.79 -18.73  69.80 -91.38
  5.86  43.85  34.21   0.65 -62.68
 14.93  27.24 -72.49  -1.27  69.61
 19.59 -93.81  38.60 -91.00   0.44
  3.58  94.31  63.94 -39.60 -28.65
 16.09 -10.30  53.89 -25.19 -89.93
 17.37 -12.13  44.32  21.92  14.79
 17.65 -35.20  90.84  15.63  96.54
  4.16 -26.56  67.76  64.89 -95.45
  1.30 -91.17 -38.51 -60.21 -70.23
 11.80  63.94 -87.36   8.92 -63.96
  5.84  45.38 -42.15  77.00  33.78
 12.77  89.30 -11.14 -60.26  71.14
  4.52   4.42  50.72 -54.06  94.73
  3.37 -11.51 -20.35   3.76  96.09
 13.23 -38.84 -53.23  54.16 -74.13
  4.69 -70.48  35.85  34.03  19.88
  7.43   8.72 -76.83  17.19 -66.63
  1.32 -96.31 -82.14 -36.79   5.21
 10.40  30.29  79.32  -0.17 -66.61
  1.34 -64.95 -45.26  41.93 -92.62
 16.17 -30.38  45.69 -90.31  47.70
  3.72  -8.68  -1.60  14.95 -50.65
  1.31  52.53 -73.46 -63.07  61.17
  9.59  91.26 -73.00  80.26  95.40
 11.67  25.72 -51.11 -46.96  85.86
  5.06  54.16  18.94 -52.20 -48.09
 11.92  82.98 -18.34  13.35  33.08
 19.43  23.06 -58.95  72.47 -33.91
 12.55 -86.73  80.11 -99.12 -46.06
 18.66  75.23  27.65  23.14  -7.49
 15.16  -9.75 -79.22  -7.24  41.78
 19.02  85.08  65.32  94.12 -70.68
 14.52 -67.55   4.44   4.87  85.14
 15.29 -31.98 -71.36 -89.00   2.98
 12.53 -12.57  21.43  95.34 -30.08
 19.39  65.07  61.02 -60.37 -91.16
 19.73 -33.15  58.29  -4.73 -76.23
 13.27  48.33  79.74 100.00 -60.70
 19.15 -94.84 -39.11  36.18   8.99
 18.70  76.30  63.16   6.15  88.34
  5.07  96.57 -97.48 -98.62 -48.14
  5.34   6.81  -0.46 -93.38  87.77
 18.13 -61.03  -0.98  25.55  63.25
 17.79   4.26  30.74 -41.77 -26.98
  1.15 -25.89  95.64  76.68 -11.77
  4.01 -58.59  88.60  17.89 -95.68
 15.31 -52.98 -35.05  91.70 -81.65
 18.66  93.35 -79.75 -65.07  79.48
 19.17  41.54  12.63   6.18 -77.50
  9.44 -80.25  38.59 -59.79 -91.73
  3.88  99.58 -88.01 -34.21  78.33
  2.01 -88.85  71.12  91.46   3.74
  5.28  58.14 -29.05  67.20 -88.83
 11.77 -15.85 -46.65  -1.89  54.79
  4.79 -12.15 -17.61 -72.45  28.99
 19.03  10.50 -92.29  28.33  36.71
 10.66  80.32  92.65  -9.50 -41.95
 19.57  85.41 -62.88  28.08  -4.74
 14.17 -12.20 -68.85  51.50  72.18
  4.72 -75.47 -40.70 -46.63  96.18
 16.99 -11.84  30.38 -75.47 -71.64
 11.52 -63.45  18.26  45.83 -99.78
 13.17 -56.86  97.70  15.41  -7.13
  5.60  74.42 -21.71  45.60 -73.77
 11.32  88.18  14.65 -56.29   3.59
  2.43  13.62 -29.69 -70.50  66.90
 19.32  82.26 -15.55  36.12  69.28
 13.98 -52.59  -4.35  44.95  77.28
  9.73  37.44 -59.06 -39.60 -26.30
 12.82  98.28  67.76 -43.02 -38.46
 13.01 -85.07   3.29 -17.71 -83.53
  6.17 -90.40  94.36 -22.14 -75.67
 15.63 -68.97   7.87 -99.54 -16.37
  2.42  55.41  70.09  62.02  56.23
 10.88  67.70 -16.18  79.68 -35.10
 18.64  58.24 -97.02 -53.91 -94.27
 16.78  73.76 -59.07  83.76   2.69
 11.75 -31.30 -34.41 -67.87  11.02
 19.03  10.49 -98.38  71.23  17.60
 15.84 -12.09 -85.03  54.88  71.72
 18.44 -84.16  91.26  13.56 -31.21
 16.45 -81.26  25.18 -39.79  23.86
  5.14   2.37 -19.82  23.15 -96.38
 18.44  47.53 -75.65  36.41 -80.85
  6.28  73.79  85.31  22.93  73.36
 15.17 -19.96 -83.19 -17.39 -75.58
  8.84 -59.31  46.89 -22.95 -50.01
  2.91  -2.66 -66.63 -64.47 -41.74
 12.01  79.35  18.31  51.26  -1.47
 14.89  37.39  12.37  87.92  22.42
  9.34 -64.24 -18.26 -60.25  30.65
  3.84 -59.95  35.74 -32.64 -92.72
 14.74 -97.17  33.25  30.43  94.79
  1.15 -23.40 -18.22 -36.07  36.76
 11.14 -48.20  86.22  73.66 -81.66
  2.90  -4.85   6.52 -70.28  41.95
 19.34 -18.30 -93.03 -51.88  95.44
 12.91  91.00 -87.13  64.22  29.02
  9.65 -44.48  20.75   4.79 -36.26
 10.53  12.70  40.11 -41.56  40.28
 10.29  51.28 -24.06  24.38   3.35
  7.20 -37.61 -79.16 -78.23 -56.90
  4.72  94.74  10.71  99.23 -43.53
  8.97  80.53  67.83 -50.45  56.12
 17.36 -78.88 -22.93 -11.99  56.04
  6.09  23.62 -82.42  13.17 -87.76
  6.84  92.50 -96.18 -24.64 -16.77
 16.26  68.28 -40.71  40.05 -69.14
  6.82  69.30 -48.09 -29.45 -23.12
 10.46  90.14  98.71  85.62 -64.18
 17.77  85.69 -23.60  15.77  -8.80
 17.65 -27.96  64.69 -62.93   8.77
  7.70 -63.68  68.14  48.56  53.31
  7.03 -41.31 -24.68  -2.38  49.97
 16.39 -37.15 -68.95  21.31 -12.03
  3.21 -24.68 -10.08  15.72 -40.80
  4.79  90.99  47.88 -41.25 -53.09
 10.09 -85.95  27.45  95.22 -80.32
  4.25  61.83 -94.67   9.35 -35.33
  4.78 -75.17  12.06 -33.42 -72.14
  2.97  12.92  60.07 -14.42 -63.84
  6.40  57.87  87.80 -52.89  64.56
 11.22  75.99 -80.95  98.91 -85.34
  1.27 -65.97 -59.92 -33.64  39.60
  4.34  89.57  32.52  77.66 -80.94
  4.50 -20.83 -23.04  95.02  96.14
 10.43 -13.67  26.80  47.59 -62.29
  9.97  72.85 -96.35  69.00 -43.49
  5.77 -39.82 -30.57  86.70 -39.11
  9.58  21.52 -94.70 -59.86  -8.26
 18.50 -12.54 -86.93 -91.40 -31.59
  7.84 -21.40 -87.15 -30.89  57.81
 18.05 -45.06  20.95  41.89  61.90
 17.11  69.92 -68.18 -18.27 -41.61
  8.80 -93.71 -30.90  60.51 -53.06
 18.95 -68.65  71.99  75.94  52.12
  4.97  74.72 -55.95 -27.19 -60.16
 19.80 -21.50 -73.08 -49.14  49.52
 16.11 -74.48  23.30 -71.70  62.07
  7.93  76.08  53.27 -46.44  57.75
 15.36 -65.00  17.51 -24.87 -25.74
  5.87  90.51  23.44 -59.75 -11.63
 16.87 -82.37  61.78  61.55  38.21
  2.80  44.59  38.89  31.18  -6.94
 18.80 -42.67  28.47 -23.50  42.46
 14.56 -37.19  59.44  20.41  23.72
  1.72 -29.68  70.63  63.50 -87.99
 18.95  31.79  25.12  67.95 -93.20
  1.67  32.17  34.62   3.52  -8.77
  9.61  -0.23  16.49  52.90  97.31
  1.76 -59.09 -41.40 -25.23 -50.82
  2.75  14.06 -52.41 -32.78  47.14
  9.94  99.52  22.97  76.22 -66.15
  4.66  24.87 -61.57  62.99 -63.62
  3.58 -85.24 -23.14 -94.18  87.98
 13.18  61.63 -66.15 -22.05  18.34
  2.44  -3.52 -64.85 -37.17  39.05
 15.09  73.28  78.39  17.43 -98.87
  7.38  61.84 -58.62 -15.07 -36.55
  2.07  -7.63 -81.86  94.50 -94.48
 15.62 -93.94   8.85 -84.92 -14.05
  4.09  75.02  65.87 -33.06 -86.52
 16.51 -14.31  84.72  41.14 -35.13
 12.85 -58.70  62.18 -29.24 -39.46
 12.87   6.73  -3.78 -26.32  -1.04
  2.17  15.17 -89.21  58.68 -27.88
 14.76  40.46 -85.12  76.68 -90.83
 15.30 -22.11 -82.71 -98.96 -63.87
  4.39  70.01 -37.45  83.33 -53.40
  9.64   6.93  67.81 -99.16  18.42
  2.63  54.52  42.69  98.97 -26.29
 11.58  92.71  34.68 -12.84  30.37
 16.17 -19.04  41.87  88.43  -9.80
  2.63  92.51 -27.92 -30.83  58.30
 19.79  42.90 -47.14  79.37 -75.43
 12.89  95.38 -15.62 -89.94  60.40
  2.01  66.60 -68.63  93.21 -98.47
 18.08  98.56  26.33 -15.09  67.66
  6.84  16.14 -60.23  84.30  -0.08
  7.30  17.57  77.78 -45.89 -78.46
  7.18 -92.19  42.38  63.82  32.31
 12.43 -85.24 -30.36  63.80 -88.10
 19.37  99.62 -94.53 -16.21  63.15
  6.78  97.70 -95.46  93.25   7.26
  7.77 -17.66  93.26 -74.63  14.55
 18.06 -61.74  89.41 -62.24  94.86
  4.11  64.95  25.58 -16.63  26.19
 19.00 -61.50  91.63  40.69  65.51
  1.09  40.05 -72.13 -36.79  -3.04
  1.42 -68.97  50.92  83.76  18.29
 19.79  44.07  28.15 -52.63  61.28
 19.71 -26.23  70.80 -12.55 -51.69
  6.14 -54.15  73.61  75.39 -18.99
 13.25 -26.13  12.83 -41.26 -20.03
 13.08  47.04   0.60  84.85 -32.20
  2.07 -42.30 -99.86 -90.16  74.34
 11.39  41.79  13.76 -57.68   9.32
  3.04 -32.23 -27.95 -65.16 -33.10
 14.85 -64.46  42.19  54.14  40.65
  7.27  -2.00 -73.75  12.25 -31.92
  3.40  76.77 -58.57  79.69 -20.37
  4.37  32.20 -62.12 -43.97   9.77
  7.51 -82.67 -87.99 -92.32  97.99
 18.80  93.34  95.73  88.78 -35.71
  5.38  30.66  85.96  22.37 -90.75
  5.17 -20.40 -26.84  -4.74  55.37
 18.98  20.32  87.05 -54.13 -31.60
 15.78   6.22  27.87 -63.74  73.20
  4.85 -80.88 -42.27 -50.57 -41.92
 14.93   6.78 -41.15  80.47 -13.94
 17.56 -19.39 -59.84  77.15 -88.96
 18.63   3.90 -54.93  30.54  89.11
  1.89 -93.55  43.08 -95.40  32.41
 14.38  35.83 -60.99 -21.78 -31.56
 17.42 -65.14  74.74  90.88 -52.39
  8.75 -66.58  23.36  89.69  94.56
  4.78 -24.46  -1.25  -8.45 -62.79
  3.14 -38.61  84.15 -24.37 -51.91
 19.11  45.40  10.77 -59.47 -79.32
 11.95  60.54  72.34  89.49 -38.07
  5.89   7.63  43.77 -70.08  21.49
  5.23  15.42  74.10 -15.71  23.03
  4.19 -94.93   6.21 -93.18  60.58
 15.43  98.33  82.36 -29.12  86.14
  9.01   8.93  26.59 -54.40  69.24
  1.07 -52.86  45.06   3.85  25.58
 12.25  69.50  18.14 -36.42 -58.44
  1.62  77.68  86.23  83.30  -5.39
 11.27 -12.91 -43.59 -62.21  27.64
  3.32 -66.95 -29.00  28.84 -79.26
 17.47 -54.66  60.08   3.86 -62.15
  5.60 -29.96 -26.54 -55.55  74.63
 20.00  27.62  30.02  15.55  35.02
